StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,1_traits_1,1_traits_2,1_traits_3,1_traits_4,1_traits_5,1_age _1,2_traits_1,2_traits_2,2_traits_3,2_traits_4,2_traits_5,2_age _1,3_traits_1,3_traits_2,3_traits_3,3_traits_4,3_traits_5,3_age _1,4_traits_1,4_traits_2,4_traits_3,4_traits_4,4_traits_5,4_age _1,5_traits_1,5_traits_2,5_traits_3,5_traits_4,5_traits_5,5_age _1,6_traits_1,6_traits_2,6_traits_3,6_traits_4,6_traits_5,6_age _1,7_traits_1,7_traits_2,7_traits_3,7_traits_4,7_traits_5,7_age _1,8_traits_1,8_traits_2,8_traits_3,8_traits_4,8_traits_5,8_age _1,9_traits_1,9_traits_2,9_traits_3,9_traits_4,9_traits_5,9_age _1,10_traits_1,10_traits_2,10_traits_3,10_traits_4,10_traits_5,10_age _1,11_traits_1,11_traits_2,11_traits_3,11_traits_4,11_traits_5,11_age _1,12_traits_1,12_traits_2,12_traits_3,12_traits_4,12_traits_5,12_age _1,13_traits_1,13_traits_2,13_traits_3,13_traits_4,13_traits_5,13_age _1,14_traits_1,14_traits_2,14_traits_3,14_traits_4,14_traits_5,14_age _1,15_traits_1,15_traits_2,15_traits_3,15_traits_4,15_traits_5,15_age _1,16_traits_1,16_traits_2,16_traits_3,16_traits_4,16_traits_5,16_age _1,17_traits_1,17_traits_2,17_traits_3,17_traits_4,17_traits_5,17_age _1,18_traits_1,18_traits_2,18_traits_3,18_traits_4,18_traits_5,18_age _1,19_traits_1,19_traits_2,19_traits_3,19_traits_4,19_traits_5,19_age _1,20_traits_1,20_traits_2,20_traits_3,20_traits_4,20_traits_5,20_age _1,1_traits_1,1_traits_2,1_traits_3,1_traits_4,1_traits_5,1_age_1,2_traits_1,2_traits_2,2_traits_3,2_traits_4,2_traits_5,2_age_1,3_traits_1,3_traits_2,3_traits_3,3_traits_4,3_traits_5,3_age_1,4_traits_1,4_traits_2,4_traits_3,4_traits_4,4_traits_5,4_age_1,5_traits_1,5_traits_2,5_traits_3,5_traits_4,5_traits_5,5_age_1,6_traits_1,6_traits_2,6_traits_3,6_traits_4,6_traits_5,6_age_1,7_traits_1,7_traits_2,7_traits_3,7_traits_4,7_traits_5,7_age_1,8_traits_1,8_traits_2,8_traits_3,8_traits_4,8_traits_5,8_age_1,9_traits_1,9_traits_2,9_traits_3,9_traits_4,9_traits_5,9_age_1,10_traits_1,10_traits_2,10_traits_3,10_traits_4,10_traits_5,10_age_1,11_traits_1,11_traits_2,11_traits_3,11_traits_4,11_traits_5,11_age_1,12_traits_1,12_traits_2,12_traits_3,12_traits_4,12_traits_5,12_age_1,13_traits_1,13_traits_2,13_traits_3,13_traits_4,13_traits_5,13_age_1,14_traits_1,14_traits_2,14_traits_3,14_traits_4,14_traits_5,14_age_1,15_traits_1,15_traits_2,15_traits_3,15_traits_4,15_traits_5,15_age_1,16_traits_1,16_traits_2,16_traits_3,16_traits_4,16_traits_5,16_age_1,17_traits_1,17_traits_2,17_traits_3,17_traits_4,17_traits_5,17_age_1,18_traits_1,18_traits_2,18_traits_3,18_traits_4,18_traits_5,18_age_1,19_traits_1,19_traits_2,19_traits_3,19_traits_4,19_traits_5,19_age_1,20_traits_1,20_traits_2,20_traits_3,20_traits_4,20_traits_5,20_age_1,1_traits_1,1_traits_2,1_traits_3,1_traits_4,1_traits_5,1_traits_DO,1_age_1,2_traits_1,2_traits_2,2_traits_3,2_traits_4,2_traits_5,2_traits_DO,2_age_1,3_traits_1,3_traits_2,3_traits_3,3_traits_4,3_traits_5,3_traits_DO,3_age_1,4_traits_1,4_traits_2,4_traits_3,4_traits_4,4_traits_5,4_traits_DO,4_age_1,5_traits_1,5_traits_2,5_traits_3,5_traits_4,5_traits_5,5_traits_DO,5_age_1,6_traits_1,6_traits_2,6_traits_3,6_traits_4,6_traits_5,6_traits_DO,6_age_1,7_traits_1,7_traits_2,7_traits_3,7_traits_4,7_traits_5,7_traits_DO,7_age_1,8_traits_1,8_traits_2,8_traits_3,8_traits_4,8_traits_5,8_traits_DO,8_age_1,9_traits_1,9_traits_2,9_traits_3,9_traits_4,9_traits_5,9_traits_DO,9_age_1,10_traits_1,10_traits_2,10_traits_3,10_traits_4,10_traits_5,10_traits_DO,10_age_1,11_traits_1,11_traits_2,11_traits_3,11_traits_4,11_traits_5,11_traits_DO,11_age_1,12_traits_1,12_traits_2,12_traits_3,12_traits_4,12_traits_5,12_traits_DO,12_age_1,13_traits_1,13_traits_2,13_traits_3,13_traits_4,13_traits_5,13_traits_DO,13_age_1,14_traits_1,14_traits_2,14_traits_3,14_traits_4,14_traits_5,14_traits_DO,14_age_1,15_traits_1,15_traits_2,15_traits_3,15_traits_4,15_traits_5,15_traits_DO,15_age_1,16_traits_1,16_traits_2,16_traits_3,16_traits_4,16_traits_5,16_traits_DO,16_age_1,17_traits_1,17_traits_2,17_traits_3,17_traits_4,17_traits_5,17_traits_DO,17_age_1,18_traits_1,18_traits_2,18_traits_3,18_traits_4,18_traits_5,18_traits_DO,18_age_1,19_traits_1,19_traits_2,19_traits_3,19_traits_4,19_traits_5,19_traits_DO,19_age_1,20_traits_1,20_traits_2,20_traits_3,20_traits_4,20_traits_5,20_traits_DO,20_age_1,partAge,sex,sex_4_TEXT,race,race_6_TEXT,FL_8_DO,faces1_DO,faces2_DO,faces3_DO
5/2/22 9:58,5/2/22 10:06,0,150.210.231.27,100,432,1,5/2/22 10:06,R_1OPLbpWEJhaaXl3,,,,,40.6764,-73.8753,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,2,3,3,1|5|2|3|4,65,5,2,2,2,3,1|5|3|2|4,52,3,2,2,2,4,3|4|1|5|2,49,3,2,2,3,2,5|4|3|2|1,50,2,2,1,2,3,2|3|1|4|5,50,3,2,2,2,4,5|4|1|3|2,56,2,2,3,3,3,1|5|2|3|4,49,3,2,2,4,4,4|3|5|1|2,61,2,2,2,2,2,2|1|4|3|5,46,3,2,2,3,4,1|5|3|2|4,57,3,4,2,3,3,2|4|3|1|5,25,2,2,2,2,2,1|5|3|2|4,30,4,5,1,4,3,2|4|1|3|5,26,3,4,3,3,3,2|1|3|4|5,32,3,5,2,3,3,4|2|1|3|5,24,3,4,1,2,3,3|2|5|4|1,28,2,1,1,3,4,5|2|3|4|1,27,3,3,3,2,3,3|4|2|1|5,39,4,1,1,1,2,3|2|1|5|4,32,2,3,2,3,3,1|5|4|3|2,25,20,1,,2,,faces3,,,face |age|traits
5/2/22 11:37,5/2/22 11:50,0,96.246.176.37,100,758,1,5/2/22 11:50,R_XZm3gHu5254xC9z,,,,,40.7609,-73.9115,anonymous,EN,1,3,1,4,3,5,66,6,3,5,6,3,47,6,4,5,4,6,55,6,2,4,5,3,54,7,2,4,7,4,53,5,2,3,5,4,58,7,2,3,6,6,75,6,2,3,4,6,66,2,1,6,1,5,78,4,2,3,1,5,53,2,4,3,2,5,26,4,3,4,4,4,35,7,6,2,5,6,28,6,6,4,4,4,23,1,2,3,2,2,28,5,3,2,6,5,28,5,2,3,4,4,36,1,1,6,1,2,23,6,4,2,5,3,21,2,4,5,2,3,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,,3,,faces1,face |traits|age ,,
5/2/22 14:37,5/2/22 15:36,0,74.64.251.82,100,3539,1,5/2/22 15:36,R_2eaL0xcGkaqecbe,,,,,40.7149,-73.9893,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,3,7,7,51,6,1,6,6,6,52,4,1,5,5,6,60,5,4,4,6,7,56,5,1,3,5,5,55,4,1,6,4,5,65,2,1,7,4,4,60,4,1,5,4,4,50,4,3,4,4,4,55,6,1,4,5,5,48,2,6,4,5,4,29,5,6,5,6,7,26,6,7,4,6,6,27,6,7,4,6,6,26,5,7,5,6,6,19,4,3,5,5,5,20,4,4,3,4,3,28,3,3,4,4,4,27,4,4,3,4,6,32,5,3,6,6,6,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,,3,,faces2,,face|traits|age,
5/2/22 18:04,5/2/22 18:07,0,67.245.86.0,100,225,1,5/2/22 18:07,R_3erWYHKGnGzqrvQ,,,,,40.7015,-73.8422,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,4,28,4,3,3,3,3,43,7,1,2,3,3,63,4,3,2,3,4,38,5,4,3,2,1,28,3,3,2,2,2,38,1,1,1,2,1,28,1,2,3,4,5,24,4,3,3,3,4,61,3,3,3,3,3,36,1,1,1,2,3,50,1,2,3,3,3,29,1,2,3,4,3,33,6,5,6,5,4,29,3,4,3,4,3,36,1,3,5,7,5,27,1,1,2,2,2,27,2,2,3,4,4,45,1,2,3,4,5,33,3,4,5,4,3,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,1,,faces2,,face|traits|age,
5/2/22 18:24,5/2/22 18:28,0,72.231.11.218,100,246,1,5/2/22 18:28,R_tJVv3nsXj1qW3zb,,,,,40.6994,-73.8883,anonymous,EN,1,1,1,1,1,1,68,1,1,1,1,1,47,1,1,1,1,1,53,1,1,1,1,1,54,1,1,1,1,1,53,1,1,1,1,1,55,1,1,1,1,1,58,1,1,1,1,1,53,1,1,1,1,1,90,1,1,1,1,1,53,1,1,1,1,1,26,1,3,1,1,1,33,1,1,1,1,1,34,1,7,6,2,4,22,1,1,1,1,1,37,1,1,1,1,1,32,1,1,1,1,1,45,1,1,1,1,1,48,1,1,1,1,4,23,1,1,1,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,,3,,faces1,face |age |traits,,
5/2/22 19:20,5/2/22 19:29,0,72.225.167.16,100,511,1,5/2/22 19:29,R_1rDrDrmAQytFkli,,,,,40.7359,-73.9904,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,3|1|5|4|2,71,6,6,6,6,6,1|3|2|5|4,64,5,2,2,5,3,1|5|4|3|2,63,1,1,1,1,1,3|4|5|2|1,52,1,1,1,1,1,4|5|1|2|3,60,3,3,6,3,5,5|3|1|4|2,58,5,5,5,5,5,5|4|2|1|3,50,4,3,2,3,7,5|2|1|4|3,65,1,2,5,1,4,3|2|5|1|4,55,5,5,1,5,5,3|2|1|4|5,65,5,5,1,5,5,5|4|2|1|3,23,2,5,1,5,1,3|1|5|2|4,21,5,5,2,6,5,5|2|1|3|4,22,5,1,1,4,4,3|2|5|4|1,27,6,6,1,6,6,3|4|1|5|2,26,6,2,2,6,5,2|3|4|5|1,27,1,6,1,3,3,3|1|5|4|2,24,2,5,5,2,5,5|3|1|4|2,32,5,3,2,5,4,2|3|1|4|5,25,2,4,2,2,6,5|2|3|4|1,32,21,1,,1,,faces3,,,face |age|traits
4/25/22 19:33,4/25/22 19:37,0,68.175.8.18,47,213,0,5/2/22 19:37,R_3MntSENFEjyk1WE,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faces2,,face|age|traits,
5/2/22 20:01,5/2/22 20:36,0,108.54.128.183,100,2115,1,5/2/22 20:36,R_sLnSi88bqQc6gdb,,,,,40.8622,-73.8902,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,2,3,50,6,2,4,7,5,46,3,3,3,6,5,62,3,5,5,4,6,54,6,3,5,6,3,46,1,1,6,1,2,54,1,1,1,1,5,50,1,1,1,1,1,48,1,1,3,2,4,54,2,1,5,2,3,57,3,7,5,5,7,30,2,7,1,3,6,26,5,7,5,5,6,27,2,7,6,3,6,24,1,6,4,1,5,21,2,2,1,1,3,28,1,1,2,1,2,24,1,3,6,1,7,25,2,2,2,2,2,27,3,2,3,3,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,3,,faces2,,face|age|traits,
5/2/22 20:47,5/2/22 20:57,0,172.58.224.120,100,617,1,5/2/22 20:57,R_1gCQCeYdWAnUys6,,,,,40.8205,-73.9183,anonymous,EN,1,4,7,7,7,7,52,3,3,2,2,3,38,2,2,1,2,1,45,3,2,1,2,2,51,2,2,2,2,2,40,2,2,1,1,1,57,2,1,1,2,2,45,1,1,1,1,2,60,1,1,1,1,1,71,1,1,1,1,1,58,2,2,1,2,2,24,2,2,1,2,2,29,3,3,3,4,3,24,2,2,1,1,1,21,2,1,1,1,1,24,1,1,1,1,1,37,3,7,3,4,4,27,1,1,1,1,1,23,3,7,7,4,7,18,1,1,1,1,1,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,6,Canadian,faces1,face |age |traits,,
5/2/22 21:39,5/2/22 21:44,0,70.107.167.3,100,286,1,5/2/22 21:44,R_2V2ZTT6tLxBk4eN,,,,,40.7252,-73.944,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,5,4,5,2|4|1|5|3,81,7,7,7,7,7,1|2|4|3|5,84,4,5,4,4,4,2|5|3|4|1,62,4,4,4,5,3,4|5|1|3|2,51,5,6,3,5,3,4|5|3|2|1,55,5,5,5,4,5,5|4|2|1|3,53,5,6,5,5,5,1|3|2|5|4,58,5,4,6,5,6,3|2|1|4|5,70,4,5,5,5,6,3|1|4|2|5,67,4,4,4,5,5,5|4|2|1|3,53,6,6,6,5,5,1|3|4|2|5,24,3,4,3,4,3,4|5|1|3|2,30,4,3,3,4,4,3|2|5|1|4,38,5,6,5,5,6,4|3|5|1|2,23,5,4,5,5,5,4|2|5|3|1,33,4,6,3,4,6,2|4|1|5|3,30,6,5,5,4,5,1|4|5|3|2,21,4,5,5,5,4,3|1|5|2|4,43,6,6,5,6,7,5|1|4|3|2,21,4,3,5,4,6,2|4|1|3|5,29,21,2,,1,,faces3,,,face |traits|age
5/2/22 21:48,5/2/22 22:08,0,68.132.28.203,100,1230,1,5/2/22 22:08,R_3NXlDfOPJa1hSUK,,,,,40.5334,-74.2099,anonymous,EN,1,4,1,5,2,6,67,4,3,5,2,6,49,5,3,5,4,5,60,5,3,5,6,7,55,6,3,3,7,6,53,5,3,2,6,6,54,4,4,3,5,6,67,6,5,3,7,6,67,5,1,3,7,6,76,3,1,6,2,5,74,5,6,4,6,6,28,5,5,4,5,6,28,4,5,5,6,6,31,2,5,5,3,5,25,2,3,4,4,5,30,4,4,3,5,5,32,3,2,4,2,4,50,1,1,5,3,3,36,2,3,5,5,5,22,1,2,5,3,4,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,2,,5,,faces1,face |age |traits,,
5/2/22 22:44,5/2/22 23:38,0,69.204.234.67,100,3208,1,5/2/22 23:38,R_241wFFL7ChvE6Gt,,,,,40.7341,-73.7962,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,5,5,5,2|3|5|1|4,73,5,4,5,6,5,2|1|4|5|3,67,4,2,3,6,4,5|4|2|3|1,66,5,3,4,6,5,5|4|1|2|3,52,5,3,5,5,6,3|1|4|2|5,62,4,2,6,3,5,3|4|5|1|2,58,5,4,5,5,6,2|4|3|1|5,68,5,2,4,4,5,2|3|1|5|4,74,2,2,5,2,4,5|3|1|2|4,59,5,3,6,5,6,2|5|1|3|4,77,5,4,3,6,4,5|2|3|1|4,18,4,4,3,5,5,5|4|1|2|3,24,5,4,4,5,6,4|3|1|5|2,22,4,4,4,4,4,3|4|5|2|1,18,5,5,4,6,5,5|4|2|1|3,33,3,3,5,4,5,1|5|3|4|2,32,4,3,4,4,5,2|3|4|5|1,27,4,4,5,4,5,1|2|4|5|3,30,3,3,4,3,4,2|5|1|4|3,28,4,5,5,4,5,1|4|2|3|5,23,20,2,,1,,faces3,,,face |age|traits
5/3/22 3:16,5/3/22 3:31,0,108.30.43.161,100,862,1,5/3/22 3:31,R_4NPdkwTfPtSQvQd,,,,,40.7123,-73.7985,anonymous,EN,1,5,4,5,5,6,67,5,5,5,4,5,56,4,4,5,4,6,64,6,5,5,6,5,60,6,5,4,6,6,59,5,4,4,5,6,66,5,4,4,5,6,65,5,3,5,5,6,65,5,4,5,5,7,72,5,5,5,4,6,57,6,7,4,6,5,24,5,6,6,5,5,31,5,7,5,6,5,25,4,7,4,5,4,21,5,7,4,6,5,22,5,6,4,6,5,34,5,5,5,4,5,28,5,5,4,5,5,33,5,5,4,5,4,20,5,5,5,5,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,,1,,faces1,face |traits|age ,,
5/3/22 8:33,5/3/22 8:41,0,50.74.144.6,100,494,1,5/3/22 8:41,R_2uvMHHSsGiwxuni,,,,,40.7465,-73.909,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,2,6,50,2,1,2,4,4,51,3,1,2,2,6,48,3,1,3,2,5,50,4,1,2,5,4,58,2,1,2,2,4,66,1,1,3,1,3,49,1,1,1,1,3,54,4,1,3,2,5,52,2,1,2,3,5,56,3,5,2,3,4,26,4,4,2,3,5,25,3,3,3,3,3,26,4,5,2,4,5,21,2,5,2,2,2,21,1,1,1,3,4,19,2,1,1,3,5,29,2,1,1,1,5,21,2,1,2,3,5,23,1,1,2,2,4,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,,5,,faces2,,face|traits|age,
5/3/22 11:11,5/3/22 11:18,0,150.210.231.37,100,445,1,5/3/22 11:18,R_2dnZ735I3WzcmCC,,,,,40.7099,-73.9591,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,5,5,3|1|4|2|5,57,5,3,4,5,4,5|2|4|1|3,57,4,3,4,5,4,3|2|1|4|5,47,5,4,4,5,4,2|4|1|3|5,55,5,4,5,4,5,4|2|5|1|3,50,2,2,6,2,5,2|5|3|1|4,65,3,2,6,3,5,4|1|3|2|5,61,2,2,6,2,4,4|5|2|3|1,66,3,4,6,3,4,5|2|4|1|3,58,3,2,6,3,4,2|4|1|5|3,64,6,5,4,5,4,1|3|2|5|4,25,5,5,4,5,5,5|3|2|1|4,20,5,5,4,5,5,2|3|5|4|1,21,5,5,4,6,5,4|3|5|1|2,20,5,5,4,5,5,1|4|3|5|2,29,4,4,4,5,4,5|3|2|1|4,28,3,3,3,3,3,5|2|3|4|1,22,3,4,5,4,4,2|3|5|1|4,32,2,3,5,3,4,2|5|3|4|1,22,4,4,6,4,5,5|4|2|1|3,24,19,2,,3,,faces3,,,face |age|traits
4/26/22 10:13,4/26/22 10:13,0,142.105.43.29,47,5,0,5/3/22 11:35,R_2wMRfL32hduA3gp,,,,,,,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faces3,,,face |age|traits
5/3/22 12:24,5/3/22 12:37,0,150.210.231.37,100,799,1,5/3/22 12:37,R_2TtybcJ4SmihYGP,,,,,40.7099,-73.9591,anonymous,EN,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4,5,4|3|5|2|1,60,5,4,4,5,5,1|3|5|4|2,62,5,4,4,5,5,5|2|3|1|4,46,5,4,4,5,5,1|4|3|5|2,58,5,5,4,5,5,4|5|2|3|1,54,5,4,7,5,5,3|2|1|5|4,50,5,4,5,5,5,3|5|2|4|1,46,4,2,5,3,5,1|4|3|5|2,65,5,4,5,3,5,4|5|1|3|2,55,5,3,4,4,5,4|3|1|5|2,57,5,5,4,5,5,1|4|5|2|3,21,5,5,4,5,5,5|4|3|1|2,21,5,4,4,5,5,4|5|1|3|2,22,5,4,4,5,5,1|3|4|2|5,22,5,5,4,5,5,4|1|2|3|5,34,5,3,4,5,5,4|1|3|5|2,32,5,4,4,5,5,5|2|1|3|4,24,5,4,4,5,5,5|1|4|2|3,34,5,4,4,5,5,1|2|5|3|4,25,5,4,4,5,5,5|3|4|2|1,28,20,2,,2,,faces3,,,face |traits|age
